query_table,candidate_table
csvData25931801.csv,csvData7943532.csv
csvData25931801.csv,csvData18913095.csv
csvData25931801.csv,csvData7361635.csv
csvData25933881__0.csv,csvData11547010__3.csv
csvData25933881__0.csv,csvData27381326__3.csv
csvData25933881__0.csv,csvData27381326__2.csv
csvData25933881__0.csv,csvData25933881__0.csv
csvData25933881__0.csv,csvData25933881__1.csv
csvData25933881__0.csv,csvData12828553.csv
csvData25933881__1.csv,csvData11547010__3.csv
csvData25933881__1.csv,csvData27381326__3.csv
csvData25933881__1.csv,csvData27381326__2.csv
csvData25933881__1.csv,csvData25933881__1.csv
csvData25933881__1.csv,csvData7631870.csv
csvData25933881__1.csv,csvData1456401.csv
csvData25933881__1.csv,csvData25933881__0.csv
csvData25933881__1.csv,csvData9385219__2.csv
csvData25933881__1.csv,csvData23181133.csv
csvData25933881__1.csv,csvData24530321.csv
csvData25933881__1.csv,csvData2662989.csv
csvData25933881__1.csv,csvData4047082.csv
csvData25933881__1.csv,csvData4983748.csv
csvData25933881__1.csv,csvData14347802.csv
csvData25933881__1.csv,csvData16900273.csv
csvData25933881__2.csv,csvData11547010__3.csv
csvData25933881__2.csv,csvData27381326__3.csv
csvData25933881__2.csv,csvData27381326__2.csv
csvData25933881__2.csv,csvData25933881__3.csv
csvData25933881__2.csv,csvData25374910.csv
csvData25933881__2.csv,csvData25933881__2.csv
csvData25933881__3.csv,csvData11547010__3.csv
csvData25933881__3.csv,csvData27381326__3.csv
csvData25933881__3.csv,csvData27381326__2.csv
csvData25933881__3.csv,csvData6468625.csv
csvData25933881__3.csv,csvData19044936.csv
csvData25933881__3.csv,csvData25706304.csv
csvData25933881__3.csv,csvData25933881__2.csv
csvData25933881__3.csv,csvData25933881__3.csv
csvData25952822.csv,csvData8998446.csv
csvData25952822.csv,csvData9717166.csv
csvData25952822.csv,csvData991928.csv
csvData25952822.csv,csvData9223764.csv
csvData25952822.csv,csvData8736991.csv
csvData25952822.csv,csvData8047850.csv
csvData25952822.csv,csvData7838100.csv
csvData25952822.csv,csvData8698433.csv
csvData25952822.csv,csvData8131300.csv
csvData25952822.csv,csvData8562755.csv
csvData25952822.csv,csvData7526310.csv
csvData25952822.csv,csvData6496772.csv
csvData25952822.csv,csvData4161766.csv
csvData25952822.csv,csvData3831793.csv
csvData25952822.csv,csvData7852008.csv
csvData25952822.csv,csvData7838755.csv
csvData25952822.csv,csvData17850341.csv
csvData25952822.csv,csvData7094453.csv
csvData25952822.csv,csvData7810431.csv
csvData25952822.csv,csvData7943532.csv
csvData25952822.csv,csvData9932509.csv
csvData25952822.csv,csvData9848747.csv
csvData25953064.csv,csvData15965777.csv
csvData25953064.csv,csvData25953064.csv
csvData25953064.csv,csvData28324401.csv
csvData25953064.csv,csvData15562426.csv
csvData25953064.csv,csvData8728752.csv
csvData25953064.csv,csvData24919026.csv
csvData25953064.csv,csvData2860095.csv
csvData25953064.csv,csvData24661824.csv
csvData25953064.csv,csvData15587117.csv
csvData25953064.csv,csvData9017762.csv
csvData25953064.csv,csvData3004159.csv
csvData25953064.csv,csvData28487696.csv
csvData25953064.csv,csvData7642199.csv
csvData25953064.csv,csvData6427918.csv
csvData25965353.csv,csvData19531796.csv
csvData25965353.csv,csvData13117143.csv
csvData25965353.csv,csvData16775335.csv
csvData25965353.csv,csvData8901664.csv
csvData25965353.csv,csvData10689062.csv
csvData25965353.csv,csvData27106366.csv
csvData25965353.csv,csvData5476288.csv
csvData25965353.csv,csvData18598895.csv
csvData25965353.csv,csvData25965353.csv
csvData25965353.csv,csvData22163524.csv
csvData25965353.csv,csvData24011766.csv
csvData25965353.csv,csvData11677132.csv
csvData25965353.csv,csvData3018385.csv
csvData25965353.csv,csvData3193254.csv
csvData25965353.csv,csvData14387760.csv
csvData25965353.csv,csvData27691124.csv
csvData25965353.csv,csvData12802531.csv
csvData25965353.csv,csvData16324428.csv
csvData25965353.csv,csvData20038988.csv
csvData25965353.csv,csvData27644798.csv
csvData25965353.csv,csvData23811471.csv
csvData25965353.csv,csvData28926287.csv
csvData25965353.csv,csvData26375539.csv
csvData25982762__0.csv,csvData19553885__6.csv
csvData25982762__0.csv,csvData25982762__0.csv
csvData25982762__0.csv,csvData25982762__2.csv
csvData25982762__0.csv,csvData25982762__4.csv
csvData25982762__0.csv,csvData25982762__1.csv
csvData25982762__0.csv,csvData22241580__1.csv
csvData25982762__0.csv,csvData22241580__0.csv
csvData25982762__0.csv,csvData13088084.csv
csvData25982762__0.csv,csvData5210865.csv
csvData25982762__0.csv,csvData25982762__3.csv
csvData25982762__0.csv,csvData11859275__2.csv
csvData25982762__0.csv,csvData5490267.csv
csvData25982762__0.csv,csvData29626289.csv
csvData25982762__1.csv,csvData19553885__6.csv
csvData25982762__1.csv,csvData25982762__2.csv
csvData25982762__1.csv,csvData25982762__1.csv
csvData25982762__1.csv,csvData25982762__0.csv
csvData25982762__1.csv,csvData22241580__0.csv
csvData25982762__1.csv,csvData22241580__1.csv
csvData25982762__1.csv,csvData5210865.csv
csvData25982762__1.csv,csvData14053707.csv
csvData25982762__1.csv,csvData11859275__2.csv
csvData25982762__1.csv,csvData11859275__3.csv
csvData25982762__1.csv,csvData4813395.csv
csvData25982762__1.csv,csvData11226110.csv
csvData25982762__1.csv,csvData25564171.csv
csvData25982762__2.csv,csvData19553885__6.csv
csvData25982762__2.csv,csvData25982762__1.csv
csvData25982762__2.csv,csvData25982762__0.csv
csvData25982762__2.csv,csvData22241580__1.csv
csvData25982762__2.csv,csvData22241580__0.csv
csvData25982762__2.csv,csvData25982762__2.csv
csvData25982762__2.csv,csvData27572084.csv
csvData25982762__2.csv,csvData16849158.csv
csvData25982762__2.csv,csvData11859275__2.csv
csvData25982762__2.csv,csvData5210865.csv
csvData25982762__2.csv,csvData11859275__3.csv
csvData25982762__2.csv,csvData28081892.csv
csvData25982762__2.csv,csvData3128854.csv
csvData25982762__2.csv,csvData8778122.csv
csvData25982762__3.csv,csvData25982762__5.csv
csvData25982762__3.csv,csvData25982762__0.csv
csvData25982762__3.csv,csvData25982762__4.csv
csvData25982762__3.csv,csvData25982762__3.csv
csvData25982762__3.csv,csvData3682358.csv
csvData25982762__3.csv,csvData15286182.csv
csvData25982762__3.csv,csvData15323858.csv
csvData25982762__3.csv,csvData18413682__0.csv
csvData25982762__3.csv,csvData17381351.csv
csvData25982762__3.csv,csvData965718.csv
csvData25982762__3.csv,csvData8439264.csv
csvData25982762__3.csv,csvData9091112.csv
csvData25982762__3.csv,csvData25055845__0.csv
csvData25982762__3.csv,csvData2015127.csv
csvData25982762__3.csv,csvData11886970.csv
csvData25982762__3.csv,csvData28672318__5.csv
csvData25982762__3.csv,csvData8705623.csv
csvData25982762__3.csv,csvData21947308.csv
csvData25982762__3.csv,csvData15283024__4.csv
csvData25982762__3.csv,csvData22638909.csv
csvData25982762__3.csv,csvData15283024__3.csv
csvData25982762__3.csv,csvData25982762.csv
csvData25982762__3.csv,csvData7533772.csv
csvData25982762__3.csv,csvData21947308__1.csv
csvData25982762__4.csv,csvData25982762__5.csv
csvData25982762__4.csv,csvData25982762__0.csv
csvData25982762__4.csv,csvData25982762__3.csv
csvData25982762__4.csv,csvData25982762__4.csv
csvData25982762__4.csv,csvData3682358.csv
csvData25982762__4.csv,csvData1061413.csv
csvData25982762__4.csv,csvData9017847.csv
csvData25982762__4.csv,csvData11209418.csv
csvData25982762__4.csv,csvData11255612.csv
csvData25982762__4.csv,csvData26366956.csv
csvData25982762__4.csv,csvData930100.csv
csvData25982762__4.csv,csvData17186351.csv
csvData25982762__4.csv,csvData3178431.csv
csvData25982762__4.csv,csvData12761471.csv
csvData25982762__4.csv,csvData1522960.csv
csvData25982762__4.csv,csvData21195090.csv
csvData25982762__4.csv,csvData21947308.csv
csvData25982762__4.csv,csvData7533772.csv
csvData25982762__4.csv,csvData21947308__0.csv
csvData25982762__4.csv,csvData21947308__2.csv
csvData25982762__4.csv,csvData25982762.csv
csvData25982762__4.csv,csvData24127810.csv
csvData25982762__4.csv,csvData21947308__1.csv
csvData25982762__4.csv,csvData3207542.csv
csvData25982762__4.csv,csvData24316018.csv
csvData25982762__5.csv,csvData29351791.csv
csvData25982762__5.csv,csvData1061413.csv
csvData25982762__5.csv,csvData25982762__4.csv
csvData25982762__5.csv,csvData25982762__5.csv
csvData25982762__5.csv,csvData25982762__3.csv
csvData25982762__5.csv,csvData9017847.csv
csvData25982762__5.csv,csvData17186351.csv
csvData25982762__5.csv,csvData26279964.csv
csvData25982762__5.csv,csvData28765342.csv
csvData25982762__5.csv,csvData16692099.csv
csvData25982762__5.csv,csvData12761471.csv
csvData25982762__5.csv,csvData14970384.csv
csvData25982762__5.csv,csvData26489794.csv
csvData25986285.csv,csvData3060562.csv
csvData25986285.csv,csvData29361316.csv
csvData25986285.csv,csvData5713028.csv
csvData25986285.csv,csvData25986285.csv
csvData25986285.csv,csvData21426409.csv
csvData25986285.csv,csvData4944937.csv
csvData25986285.csv,csvData27433503.csv
csvData25986285.csv,csvData11563183.csv
csvData25986285.csv,csvData19329694.csv
csvData25986285.csv,csvData20153196.csv
csvData25986285.csv,csvData24934578.csv
csvData25986285.csv,csvData18578077.csv
csvData25986285.csv,csvData11654530.csv
csvData25986285.csv,csvData23268905.csv
csvData25986285.csv,csvData7861072.csv
csvData25986285.csv,csvData11486862.csv
csvData25986285.csv,csvData5337522.csv
csvData25986285.csv,csvData18571239.csv
csvData25986285.csv,csvData20435413.csv
csvData25986285.csv,csvData28927079.csv
csvData25986285.csv,csvData7094684.csv
csvData25986285.csv,csvData5245319.csv
csvData25986285.csv,csvData17398478.csv
csvData25986285.csv,csvData17309711.csv
csvData25986285.csv,csvData15883360.csv
csvData25988954.csv,csvData29388497.csv
csvData25988954.csv,csvData5515469.csv
csvData25988954.csv,csvData13056316.csv
csvData25988954.csv,csvData12636092.csv
csvData25988954.csv,csvData18086022.csv
csvData25988954.csv,csvData14413921.csv
csvData25988954.csv,csvData8831795.csv
csvData25988954.csv,csvData24447619.csv
csvData25988954.csv,csvData14206244.csv
csvData25988954.csv,csvData25988954.csv
csvData25988954.csv,csvData14590587.csv
csvData25988954.csv,csvData11130540.csv
csvData25988954.csv,csvData23924124.csv
csvData25988954.csv,csvData14060487.csv
csvData25988954.csv,csvData19733726.csv
csvData25988954.csv,csvData27110127.csv
csvData25988954.csv,csvData15135201.csv
csvData25988954.csv,csvData17520837.csv
csvData25988954.csv,csvData15702679.csv
csvData25988954.csv,csvData6262677.csv
csvData25988954.csv,csvData22869275.csv
csvData25988954.csv,csvData22382262.csv
csvData25988954.csv,csvData16370308.csv
csvData26018926.csv,csvData2761087__14.csv
csvData26018926.csv,csvData7888255.csv
csvData26018926.csv,csvData8360108.csv
csvData26018926.csv,csvData26018926.csv
csvData26018926.csv,csvData8242261.csv
csvData26018926.csv,csvData16844297.csv
csvData26018926.csv,csvData21420417.csv
csvData26018926.csv,csvData16552625.csv
csvData26018926.csv,csvData10356659.csv
csvData26018926.csv,csvData21863112.csv
csvData26018926.csv,csvData4452851.csv
csvData26018926.csv,csvData24955869.csv
csvData26018926.csv,csvData7699952.csv
csvData26024936.csv,csvData8698433.csv
csvData26024936.csv,csvData8998446.csv
csvData26024936.csv,csvData9223764.csv
csvData26024936.csv,csvData991928.csv
csvData26024936.csv,csvData8736991.csv
csvData26024936.csv,csvData8562755.csv
csvData26024936.csv,csvData8047850.csv
csvData26024936.csv,csvData7838100.csv
csvData26024936.csv,csvData8002057.csv
csvData26024936.csv,csvData8131300.csv
csvData26024936.csv,csvData6496772.csv
csvData26024936.csv,csvData623463.csv
csvData26024936.csv,csvData5649882.csv
csvData26024936.csv,csvData11708155.csv
csvData26024936.csv,csvData7838755.csv
csvData26024936.csv,csvData14031539.csv
csvData26024936.csv,csvData17850341.csv
csvData26024936.csv,csvData7094453.csv
csvData26024936.csv,csvData12411470.csv
csvData26024936.csv,csvData8472813.csv
csvData26024936.csv,csvData1348289.csv
csvData26024936.csv,csvData9848747.csv
csvData26032779.csv,csvData27391491.csv
csvData26032779.csv,csvData26032779.csv
csvData26032779.csv,csvData20972388.csv
csvData26032779.csv,csvData4918278.csv
csvData26032779.csv,csvData11536882.csv
csvData26032779.csv,csvData11036722.csv
csvData26032779.csv,csvData10069756.csv
csvData26032779.csv,csvData2615788.csv
csvData26032779.csv,csvData10239187.csv
csvData26032779.csv,csvData16721311.csv
csvData26032779.csv,csvData17448140.csv
csvData26032779.csv,csvData22097845.csv
csvData26032779.csv,csvData26881638.csv
csvData26032779.csv,csvData22661956.csv
csvData26032779.csv,csvData6993473.csv
csvData26032779.csv,csvData4405025.csv
csvData26052923.csv,csvData2761087__14.csv
csvData26052923.csv,csvData1565266.csv
csvData26052923.csv,csvData29275334.csv
csvData26052923.csv,csvData20365860.csv
csvData26052923.csv,csvData7383479.csv
csvData26052923.csv,csvData26052923.csv
csvData26052923.csv,csvData7533772.csv
csvData26052923.csv,csvData11786776.csv
csvData26052923.csv,csvData2907337.csv
csvData26052923.csv,csvData25982762.csv
csvData26052923.csv,csvData20283204.csv
csvData26052923.csv,csvData14042544.csv
csvData26052923.csv,csvData20223915.csv
csvData2607490.csv,csvData19305713.csv
csvData2607490.csv,csvData15119778.csv
csvData2607490.csv,csvData474268.csv
csvData2607490.csv,csvData8720418.csv
csvData2607490.csv,csvData13100454.csv
csvData2607490.csv,csvData15401969.csv
csvData2607490.csv,csvData9381372.csv
csvData2607490.csv,csvData4137017.csv
csvData2607490.csv,csvData2607490.csv
csvData2607490.csv,csvData7513175.csv
csvData2607490.csv,csvData12626690.csv
csvData2607490.csv,csvData16795315.csv
csvData2607490.csv,csvData20393608.csv
csvData2607490.csv,csvData11465144.csv
csvData2607490.csv,csvData7586055.csv
csvData2607490.csv,csvData15269992.csv
csvData2607490.csv,csvData883109.csv
csvData2607490.csv,csvData4414285.csv
csvData2607490.csv,csvData26339873.csv
csvData2607490.csv,csvData29301832.csv
csvData2607490.csv,csvData4814147.csv
csvData26085654.csv,csvData2761087__14.csv
csvData26085654.csv,csvData25989127.csv
csvData26085654.csv,csvData10834068.csv
csvData26085654.csv,csvData26085654.csv
csvData26085654.csv,csvData8742240.csv
csvData26085654.csv,csvData3695587.csv
csvData26085654.csv,csvData15214245.csv
csvData26085654.csv,csvData11227496.csv
csvData26085654.csv,csvData20234161.csv
csvData26085654.csv,csvData23525604.csv
csvData26085654.csv,csvData24802103.csv
csvData26085654.csv,csvData16516533.csv
csvData26085869.csv,csvData13124338.csv
csvData26085869.csv,csvData26716481.csv
csvData26085869.csv,csvData27825126.csv
csvData26085869.csv,csvData28121791.csv
csvData26085869.csv,csvData9116882.csv
csvData26085869.csv,csvData28337653.csv
csvData26085869.csv,csvData27449503.csv
csvData26085869.csv,csvData19090062.csv
csvData26085869.csv,csvData28507750.csv
csvData26085869.csv,csvData6421862.csv
csvData26085869.csv,csvData26085869.csv
csvData26085869.csv,csvData17494786.csv
csvData26085869.csv,csvData23215686.csv
csvData26085869.csv,csvData240536.csv
csvData26085869.csv,csvData22162001.csv
csvData26085869.csv,csvData5166131.csv
csvData26085869.csv,csvData22363333.csv
csvData26085869.csv,csvData2772128.csv
csvData26085869.csv,csvData7308702.csv
csvData26085869.csv,csvData25466596.csv
csvData26085869.csv,csvData28302555.csv
csvData26085869.csv,csvData21682746.csv
csvData26085869.csv,csvData24846633.csv
csvData26092400.csv,csvData8999206.csv
csvData26092400.csv,csvData26645217.csv
csvData26092400.csv,csvData3326110.csv
csvData26092400.csv,csvData14030136.csv
csvData26092400.csv,csvData7880655.csv
csvData26092400.csv,csvData26092400.csv
csvData26092400.csv,csvData15396648.csv
csvData26092400.csv,csvData7190736.csv
csvData26092400.csv,csvData8514709.csv
csvData26092400.csv,csvData3330427.csv
csvData26092400.csv,csvData20239864.csv
csvData26092400.csv,csvData1606319.csv
csvData26092400.csv,csvData6207397.csv
csvData26092400.csv,csvData7502475.csv
csvData26092400.csv,csvData15054884.csv
csvData26092400.csv,csvData8053131.csv
csvData26092400.csv,csvData8539172.csv
csvData26092400.csv,csvData4348452.csv
csvData26092400.csv,csvData5179674.csv
csvData26092400.csv,csvData5571959.csv
csvData26092400.csv,csvData8647449.csv
csvData26092400.csv,csvData6079801.csv
csvData26092400.csv,csvData23566600.csv
csvData26092400.csv,csvData23680809.csv
csvData26092400.csv,csvData29090988.csv
csvData26092400.csv,csvData22703132.csv
csvData26092400.csv,csvData20422640.csv
csvData26097453.csv,csvData15965777.csv
csvData26097453.csv,csvData26097453.csv
csvData26097453.csv,csvData15459956.csv
csvData26097453.csv,csvData21756370.csv
csvData26097453.csv,csvData26871916.csv
csvData26097453.csv,csvData24807247.csv
csvData26097453.csv,csvData16114577.csv
csvData26097453.csv,csvData16115675.csv
csvData26097453.csv,csvData10513074.csv
csvData26097453.csv,csvData3780968.csv
csvData26097453.csv,csvData5481493.csv
csvData26097453.csv,csvData24801196.csv
csvData26113466.csv,csvData5494640.csv
csvData26113466.csv,csvData8436207.csv
csvData26113466.csv,csvData17095303.csv
csvData26113466.csv,csvData6168250.csv
csvData26113466.csv,csvData17794552.csv
csvData26113466.csv,csvData20310560.csv
csvData26113466.csv,csvData26102851.csv
csvData26113466.csv,csvData21926671.csv
csvData26113466.csv,csvData11055161.csv
csvData26113466.csv,csvData11234813.csv
csvData26113466.csv,csvData26113466.csv
csvData26113466.csv,csvData8487262.csv
csvData26113466.csv,csvData18876279.csv
csvData26113466.csv,csvData26133171.csv
csvData26113466.csv,csvData16819065.csv
csvData26113466.csv,csvData21444264.csv
csvData26113466.csv,csvData4771050.csv
csvData26113466.csv,csvData11352623.csv
csvData26113466.csv,csvData9500890.csv
csvData26113466.csv,csvData22858225.csv
csvData26125433.csv,csvData3159753.csv
csvData26125433.csv,csvData28468250.csv
csvData26125433.csv,csvData27764404.csv
csvData26125433.csv,csvData23207822.csv
csvData26125433.csv,csvData3721196.csv
csvData26125433.csv,csvData8514481.csv
csvData26125433.csv,csvData3272695.csv
csvData26125433.csv,csvData6935584.csv
csvData26125433.csv,csvData28513773.csv
csvData26125433.csv,csvData2478651.csv
csvData26125433.csv,csvData17780536.csv
csvData26125433.csv,csvData6386799.csv
csvData26125433.csv,csvData24782981.csv
csvData26125433.csv,csvData26125433.csv
csvData26125433.csv,csvData29524935.csv
csvData26125433.csv,csvData7946767.csv
csvData26125433.csv,csvData21885162.csv
csvData26125433.csv,csvData12223261.csv
csvData26125433.csv,csvData6822422.csv
csvData26125433.csv,csvData7829518.csv
csvData26125433.csv,csvData26350730.csv
csvData26125433.csv,csvData24958351.csv
csvData26125433.csv,csvData542188.csv
csvData26125433.csv,csvData12974195.csv
csvData26138665.csv,csvData18794868.csv
csvData26138665.csv,csvData18572594.csv
csvData26138665.csv,csvData8175493.csv
csvData26138665.csv,csvData117391.csv
csvData26138665.csv,csvData25807820.csv
csvData26138665.csv,csvData20425264.csv
csvData26138665.csv,csvData26138665.csv
csvData26138665.csv,csvData10467353.csv
csvData26138665.csv,csvData293268.csv
csvData26138665.csv,csvData27635722.csv
csvData26138665.csv,csvData24037751.csv
csvData26138665.csv,csvData5629565.csv
csvData26138665.csv,csvData11725191.csv
csvData26138665.csv,csvData6684151.csv
csvData26138665.csv,csvData19685245.csv
csvData26138665.csv,csvData1261369.csv
csvData26138665.csv,csvData11126037.csv
csvData26138665.csv,csvData12059443.csv
csvData26138665.csv,csvData13449550.csv
csvData26150573__0.csv,csvData23859791.csv
csvData26150573__0.csv,csvData14823141__3.csv
csvData26150573__0.csv,csvData13051044__1.csv
csvData26150573__0.csv,csvData5192288.csv
csvData26150573__0.csv,csvData26150573__1.csv
csvData26150573__0.csv,csvData26150573__0.csv
csvData26150573__0.csv,csvData25583464__2.csv
csvData26150573__0.csv,csvData3008956.csv
csvData26150573__0.csv,csvData7717711.csv
csvData26150573__0.csv,csvData28039682.csv
csvData26150573__0.csv,csvData15367573.csv
csvData26150573__0.csv,csvData9119894.csv
csvData26150573__0.csv,csvData6401553.csv
csvData26150573__0.csv,csvData11128455.csv
csvData26150573__1.csv,csvData13051044__1.csv
csvData26150573__1.csv,csvData26150573__0.csv
csvData26150573__1.csv,csvData26150573__1.csv
csvData26150573__1.csv,csvData28437766__3.csv
csvData26150573__1.csv,csvData14823141__2.csv
csvData26150573__1.csv,csvData25583464__2.csv
csvData26150573__1.csv,csvData25583464__3.csv
csvData26150573__1.csv,csvData27955538.csv
csvData26150573__1.csv,csvData11645464.csv
csvData26150573__1.csv,csvData26239762__1.csv
csvData26150573__1.csv,csvData25752077.csv
csvData26150573__1.csv,csvData655025.csv
csvData26150573__1.csv,csvData26091721.csv
csvData26150573__1.csv,csvData8770780.csv
csvData26150573__1.csv,csvData23010896.csv
csvData26150573__1.csv,csvData17763785.csv
csvData26150573__1.csv,csvData1549285__0.csv
csvData26150573__1.csv,csvData109230__0.csv
csvData26150573__1.csv,csvData7497257.csv
csvData26150573__1.csv,csvData19635159.csv
csvData26150573__1.csv,csvData3044628.csv
csvData26150573__1.csv,csvData10163568__4.csv
csvData26150573__2.csv,csvData26150573__2.csv
csvData26150573__2.csv,csvData5416457__0.csv
csvData26150573__2.csv,csvData26150573__3.csv
csvData26150573__2.csv,csvData5416457__2.csv
csvData26150573__2.csv,csvData5416457__1.csv
csvData26150573__2.csv,csvData27012523__1.csv
csvData26150573__2.csv,csvData15149471.csv
csvData26150573__2.csv,csvData21518085.csv
csvData26150573__2.csv,csvData20149573.csv
csvData26150573__2.csv,csvData27012523__2.csv
csvData26150573__3.csv,csvData5416457__0.csv
csvData26150573__3.csv,csvData26150573__3.csv
csvData26150573__3.csv,csvData9943176__0.csv
csvData26150573__3.csv,csvData5416457__1.csv
csvData26150573__3.csv,csvData29006221.csv
csvData26150573__3.csv,csvData26926545__3.csv
csvData26150573__3.csv,csvData27012523__2.csv
csvData26150573__3.csv,csvData26150573__2.csv
csvData26150573__3.csv,csvData5416457__2.csv
csvData26150573__3.csv,csvData7226056.csv
csvData26150573__3.csv,csvData10163568__4.csv
csvData26150573__3.csv,csvData26926545__2.csv
csvData26150573__3.csv,csvData3933217__2.csv
csvData26150573__3.csv,csvData9800146.csv
csvData26150573__3.csv,csvData22831688.csv
csvData26150573__3.csv,csvData22384272__3.csv
csvData26150573__3.csv,csvData27012523__1.csv
csvData26150573__3.csv,csvData15837884.csv
csvData26150573__3.csv,csvData17714086.csv
csvData26150573__3.csv,csvData28208762.csv
csvData26150573__3.csv,csvData24591574__1.csv
csvData26150573__3.csv,csvData1981126.csv
csvData26152649__0.csv,csvData4674540__3.csv
csvData26152649__0.csv,csvData4674540__10.csv
csvData26152649__0.csv,csvData4674540__8.csv
csvData26152649__0.csv,csvData13997791.csv
csvData26152649__0.csv,csvData4674540__11.csv
csvData26152649__0.csv,csvData4674540__9.csv
csvData26152649__0.csv,csvData4674540__0.csv
csvData26152649__0.csv,csvData4674540__2.csv
csvData26152649__0.csv,csvData1114892.csv
csvData26152649__0.csv,csvData26325670.csv
csvData26152649__0.csv,csvData26152649__1.csv
csvData26152649__0.csv,csvData26152649__0.csv
csvData26152649__0.csv,csvData13281198.csv
csvData26152649__0.csv,csvData8202806.csv
csvData26152649__0.csv,csvData28038376.csv
csvData26152649__0.csv,csvData16371368.csv
csvData26152649__0.csv,csvData18717465.csv
csvData26152649__0.csv,csvData24610600.csv
csvData26152649__0.csv,csvData13639632.csv
csvData26152649__1.csv,csvData4674540__3.csv
csvData26152649__1.csv,csvData4674540__10.csv
csvData26152649__1.csv,csvData4674540__8.csv
csvData26152649__1.csv,csvData13997791.csv
csvData26152649__1.csv,csvData4674540__11.csv
csvData26152649__1.csv,csvData4674540__9.csv
csvData26152649__1.csv,csvData4674540__0.csv
csvData26152649__1.csv,csvData4674540__2.csv
csvData26152649__1.csv,csvData26152649__1.csv
csvData26152649__1.csv,csvData26152649__0.csv
csvData26152649__1.csv,csvData29199897.csv
csvData26152649__1.csv,csvData17270602.csv
csvData26152649__1.csv,csvData4444935.csv
csvData26152649__1.csv,csvData10350848.csv
csvData26152649__1.csv,csvData20244317.csv
csvData26152649__2.csv,csvData4674540__3.csv
csvData26152649__2.csv,csvData4674540__10.csv
csvData26152649__2.csv,csvData4674540__8.csv
csvData26152649__2.csv,csvData13997791.csv
csvData26152649__2.csv,csvData4674540__11.csv
csvData26152649__2.csv,csvData4674540__9.csv
csvData26152649__2.csv,csvData4674540__0.csv
csvData26152649__2.csv,csvData4674540__2.csv
csvData26152649__2.csv,csvData26152649__2.csv
csvData26152649__2.csv,csvData26152649__3.csv
csvData26152649__2.csv,csvData7953069__2.csv
csvData26152649__2.csv,csvData28193349__15.csv
csvData26152649__2.csv,csvData20288176.csv
csvData26152649__2.csv,csvData22558849__16.csv
csvData26152649__3.csv,csvData4674540__3.csv
csvData26152649__3.csv,csvData4674540__10.csv
csvData26152649__3.csv,csvData4674540__8.csv
csvData26152649__3.csv,csvData13997791.csv
csvData26152649__3.csv,csvData4674540__11.csv
csvData26152649__3.csv,csvData4674540__9.csv
csvData26152649__3.csv,csvData4674540__0.csv
csvData26152649__3.csv,csvData4674540__2.csv
csvData26152649__3.csv,csvData26853929__0.csv
csvData26152649__3.csv,csvData2090555.csv
csvData26152649__3.csv,csvData26152649__2.csv
csvData26152649__3.csv,csvData7953069__2.csv
csvData26152649__3.csv,csvData26152649__3.csv
csvData26152649__3.csv,csvData20288176.csv
csvData26156587.csv,csvData26156587.csv
csvData26156587.csv,csvData9993423.csv
csvData26156587.csv,csvData13549518.csv
csvData26156587.csv,csvData23314109.csv
csvData26156587.csv,csvData5679596.csv
csvData26156587.csv,csvData16928181.csv
csvData26156587.csv,csvData14713517.csv
csvData26156587.csv,csvData4561292.csv
csvData26156587.csv,csvData1128123.csv
csvData26156587.csv,csvData520591.csv
csvData26156587.csv,csvData17039958.csv
csvData26156587.csv,csvData2297642.csv
csvData26156587.csv,csvData18226868.csv
csvData26156587.csv,csvData28285722.csv
csvData26156587.csv,csvData29161422.csv
csvData26156587.csv,csvData11793129.csv
csvData26156587.csv,csvData8448652.csv
csvData26156587.csv,csvData12806189.csv
csvData26156587.csv,csvData16577410.csv
csvData26156587.csv,csvData10840642.csv
csvData26162088__0.csv,csvData26162088__0.csv
csvData26162088__0.csv,csvData26162088__1.csv
csvData26162088__0.csv,csvData25120653__2.csv
csvData26162088__0.csv,csvData25120653__0.csv
csvData26162088__0.csv,csvData25120653__1.csv
csvData26162088__0.csv,csvData432880__0.csv
csvData26162088__0.csv,csvData12441316__3.csv
csvData26162088__0.csv,csvData20967043__0.csv
csvData26162088__0.csv,csvData26568482.csv
csvData26162088__1.csv,csvData26162088__0.csv
csvData26162088__1.csv,csvData397377__1.csv
csvData26162088__1.csv,csvData25917960__3.csv
csvData26162088__1.csv,csvData26162088__1.csv
csvData26162088__1.csv,csvData26162088__2.csv
csvData26162088__1.csv,csvData1876410.csv
csvData26162088__1.csv,csvData19621512__8.csv
csvData26162088__1.csv,csvData19621512__9.csv
csvData26162088__1.csv,csvData24489291.csv
csvData26162088__1.csv,csvData26207195.csv
csvData26162088__1.csv,csvData3933217__2.csv
csvData26162088__2.csv,csvData27587184__3.csv
csvData26162088__2.csv,csvData26162088__2.csv
csvData26162088__2.csv,csvData26162088__0.csv
csvData26162088__2.csv,csvData397377__2.csv
csvData26162088__2.csv,csvData26162088__1.csv
csvData26162088__2.csv,csvData21826398__7.csv
csvData26162088__2.csv,csvData397377__1.csv
csvData26162088__2.csv,csvData397377__0.csv
csvData26162088__2.csv,csvData26207195.csv
csvData26162088__2.csv,csvData25917960__3.csv
csvData26162088__2.csv,csvData9079863__8.csv
csvData26162088__2.csv,csvData24489291.csv
csvData26162088__2.csv,csvData8963593__0.csv
